variant,method,chart_id,prediction_path,prediction_exists,schema_valid,scored,correct,total,accuracy,failure_stage,failure_error
V3_plan_view_only,D1,KCRW_L05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCRW_L05.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KALN_L29,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALN_L29.json,True,True,True,8,25,0.32,,
V3_plan_view_only,D1,KALO_L12,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALO_L12.json,True,True,True,9,19,0.47368421052631576,,
V3_plan_view_only,D1,KAWM_L17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAWM_L17.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KBRD_L34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBRD_L34.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KBTL_L23R,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBTL_L23R.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KBTP_L08,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBTP_L08.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KBWI_L15L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBWI_L15L.json,True,True,True,9,19,0.47368421052631576,,
V3_plan_view_only,D1,KCAK_L01,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCAK_L01.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KCBF_L36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCBF_L36.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KCJR_L04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCJR_L04.json,True,True,True,6,25,0.24,,
V3_plan_view_only,D1,KAFN_RNV-B,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAFN_RNV-B.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAFN_RNV-C,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAFN_RNV-C.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KANP_RNV-A,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KANP_RNV-A.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KAPT_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAPT_R04.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KAQW_RNV-A,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAQW_RNV-A.json,True,True,True,3,19,0.15789473684210525,,
V3_plan_view_only,D1,KAQW_RNV-B,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAQW_RNV-B.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAVQ_R12,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAVQ_R12.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KAVQ_R21,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAVQ_R21.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KAXH_R27,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAXH_R27.json,True,True,True,0,19,0.0,,
V3_plan_view_only,D1,KBDN_R34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBDN_R34.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KBJC_R12L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBJC_R12L.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KBLF_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBLF_R05.json,True,True,True,0,19,0.0,,
V3_plan_view_only,D1,KBMQ_R01,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBMQ_R01.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KBOS_R32,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBOS_R32.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KBUR_R08-Z,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBUR_R08-Z.json,True,True,True,0,25,0.0,,
V3_plan_view_only,D1,KCEA_RNV-D,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCEA_RNV-D.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KCII_R33,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCII_R33.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KADF_R22,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADF_R22.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAKH_R03,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAKH_R03.json,True,True,True,11,31,0.3548387096774194,,
V3_plan_view_only,D1,KAOO_R03-Z,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAOO_R03-Z.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KAOO_R21,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAOO_R21.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KARG_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KARG_R04.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAWG_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAWG_R36.json,True,True,True,0,19,0.0,,
V3_plan_view_only,D1,KAXV_R26,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAXV_R26.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KBFD_R14,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBFD_R14.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KBKX_R30,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBKX_R30.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KBLV_R32RY,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBLV_R32RY.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KBTR_R04L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBTR_R04L.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KBUM_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBUM_R18.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KBXA_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBXA_R18.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KBYH_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KBYH_R36.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KCAO_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCAO_R02.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KCBF_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCBF_R36.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KCDI_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCDI_R04.json,True,True,True,16,19,0.8421052631578947,,
V3_plan_view_only,D1,KCDS_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCDS_R36.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KCGI_R10,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCGI_R10.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KCHO_R03,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCHO_R03.json,True,True,True,10,19,0.5263157894736842,,
V3_plan_view_only,D1,KCNC_R10,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCNC_R10.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KCOI_R11,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCOI_R11.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KCRS_R32,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KCRS_R32.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KANB_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KANB_R05.json,True,True,True,9,31,0.2903225806451613,,
V3_plan_view_only,D1,KAST_R26,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAST_R26.json,True,True,True,10,31,0.3225806451612903,,
V3_plan_view_only,D1,KABE_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABE_R13.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KABE_R24,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABE_R24.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KABY_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABY_R05.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KABY_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABY_R17.json,True,True,True,0,25,0.0,,
V3_plan_view_only,D1,KABY_R23,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABY_R23.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KACK_R33,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACK_R33.json,True,True,True,12,25,0.48,,
V3_plan_view_only,D1,KACY_R13-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACY_R13-Y.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KACY_R31-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACY_R31-Y.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KAFW_R34R,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAFW_R34R.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KAGC_R10,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAGC_R10.json,True,True,True,12,25,0.48,,
V3_plan_view_only,D1,KAGC_R28,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAGC_R28.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KAKH_R21,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAKH_R21.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KALB_R10,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALB_R10.json,True,True,True,13,25,0.52,,
V3_plan_view_only,D1,KALB_R19-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALB_R19-Y.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KALB_R28,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALB_R28.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KALN_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALN_R17.json,True,True,True,11,25,0.44,,
V3_plan_view_only,D1,KALS_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALS_R02.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KALW_R02,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KALW_R02.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KAMA_R04-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAMA_R04-Y.json,True,True,True,4,25,0.16,,
V3_plan_view_only,D1,KAMA_R13-Y,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAMA_R13-Y.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KANJ_R14,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KANJ_R14.json,True,True,True,12,25,0.48,,
V3_plan_view_only,D1,KAPC_R01LY,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAPC_R01LY.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KAPC_R01LZ,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAPC_R01LZ.json,True,True,True,9,25,0.36,,
V3_plan_view_only,D1,KARV_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KARV_R18.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KARV_R28,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KARV_R28.json,True,True,True,10,25,0.4,,
V3_plan_view_only,D1,KAAA_R03,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAA_R03.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KAAA_R21,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAA_R21.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KAAF_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAF_R06.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAAF_R14,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAF_R14.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAAF_R24,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAF_R24.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KAAS_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAS_R05.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KAAS_R23,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAAS_R23.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KABI_R17L,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABI_R17L.json,True,True,True,12,19,0.631578947368421,,
V3_plan_view_only,D1,KABI_R35R,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABI_R35R.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KABR_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABR_R13.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KABR_R17,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABR_R17.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KABR_R31,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KABR_R31.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KACJ_R05,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACJ_R05.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KACJ_R23,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACJ_R23.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KACK_R06,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACK_R06.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KACK_R15,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACK_R15.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KACP_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACP_R18.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KACP_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACP_R36.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KACQ_R15,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACQ_R15.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KACQ_R33,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACQ_R33.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KACY_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KACY_R04.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KADC_R16,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADC_R16.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KADC_R34,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADC_R34.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KADF_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADF_R04.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KADH_R18,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADH_R18.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KADH_R36,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADH_R36.json,True,True,True,13,19,0.6842105263157895,,
V3_plan_view_only,D1,KADM_R13,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADM_R13.json,True,True,True,15,19,0.7894736842105263,,
V3_plan_view_only,D1,KADM_R31,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KADM_R31.json,True,True,True,14,19,0.7368421052631579,,
V3_plan_view_only,D1,KAEG_R04,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAEG_R04.json,True,True,True,11,19,0.5789473684210527,,
V3_plan_view_only,D1,KAEG_R22,formal_runs/experiment4/experiment4_source_ablation_formal200_20260503_r1\runs\formal_eval200\V3_plan_view_only\D1\canonical_json\KAEG_R22.json,True,True,True,13,19,0.6842105263157895,,
